crop,Location,Year,Plot,Trt,Herbicide,Rate (oz/A),GPA,species,dens,densitym,control
corn,Arlington,2019,215,13,Anthem Maxx,4,10,common ragweed,0,0,99
corn,Arlington,2019,303,13,Anthem Maxx,4,10,common ragweed,0,0,99
corn,Arlington,2019,407,13,Anthem Maxx,4,10,common ragweed,0,0,99
corn,Arlington,2019,103,3,Resicore,1.75,10,velvetleaf,0,0,99
corn,Arlington,2019,205,3,Resicore,1.75,10,velvetleaf,0,0,99
corn,Arlington,2019,314,3,Resicore,1.75,10,velvetleaf,0,0,99
corn,Arlington,2019,416,3,Resicore,1.75,10,velvetleaf,0,0,99
corn,Arlington,2019,103,3,Resicore,1.75,10,lambs,0,0,99
corn,Arlington,2019,205,3,Resicore,1.75,10,lambs,0,0,99
corn,Arlington,2019,314,3,Resicore,1.75,10,lambs,0,0,99
corn,Arlington,2019,416,3,Resicore,1.75,10,lambs,0,0,99
corn,Arlington,2019,103,3,Resicore,1.75,10,grass,1,5.4,97
corn,Arlington,2019,205,3,Resicore,1.75,10,grass,0,0,99
corn,Arlington,2019,314,3,Resicore,1.75,10,grass,2,10.8,99
corn,Arlington,2019,416,3,Resicore,1.75,10,grass,0,0,99
corn,Arlington,2019,114,14,Anthem Maxx,4,15,common ragweed,0,0,99
corn,Arlington,2019,209,14,Anthem Maxx,4,15,common ragweed,0,0,99
corn,Arlington,2019,313,14,Anthem Maxx,4,15,common ragweed,0,0,99
corn,Arlington,2019,402,14,Anthem Maxx,4,15,common ragweed,0,0,99
corn,Arlington,2019,108,8,Acuron Flexi,2.25,10,velvetleaf,0,0,99
corn,Arlington,2019,213,8,Acuron Flexi,2.25,10,velvetleaf,0,0,99
corn,Arlington,2019,315,8,Acuron Flexi,2.25,10,velvetleaf,0,0,99
corn,Arlington,2019,406,8,Acuron Flexi,2.25,10,velvetleaf,0,0,99
corn,Arlington,2019,108,8,Acuron Flexi,2.25,10,lambs,0,0,99
corn,Arlington,2019,213,8,Acuron Flexi,2.25,10,lambs,0,0,99
corn,Arlington,2019,315,8,Acuron Flexi,2.25,10,lambs,0,0,99
corn,Arlington,2019,406,8,Acuron Flexi,2.25,10,lambs,0,0,99
corn,Arlington,2019,108,8,Acuron Flexi,2.25,10,grass,0,0,99
corn,Arlington,2019,213,8,Acuron Flexi,2.25,10,grass,0,0,99
corn,Arlington,2019,315,8,Acuron Flexi,2.25,10,grass,1,5.4,99
corn,Arlington,2019,406,8,Acuron Flexi,2.25,10,grass,0,0,99
corn,Arlington,2019,115,15,Anthem Maxx,4,17.5,common ragweed,0,0,99
corn,Arlington,2019,201,15,Anthem Maxx,4,17.5,common ragweed,0,0,99
corn,Arlington,2019,310,15,Anthem Maxx,4,17.5,common ragweed,0,0,99
corn,Arlington,2019,414,15,Anthem Maxx,4,17.5,common ragweed,0,0,99
corn,Arlington,2019,113,13,Anthem Maxx,4,10,velvetleaf,3,16.1,95
corn,Arlington,2019,215,13,Anthem Maxx,4,10,velvetleaf,4,21.5,60
corn,Arlington,2019,303,13,Anthem Maxx,4,10,velvetleaf,2,10.8,95
corn,Arlington,2019,407,13,Anthem Maxx,4,10,velvetleaf,2,10.8,85
corn,Arlington,2019,113,13,Anthem Maxx,4,10,lambs,1,5.4,99
corn,Arlington,2019,215,13,Anthem Maxx,4,10,lambs,0,0,99
corn,Arlington,2019,303,13,Anthem Maxx,4,10,lambs,0,0,99
corn,Arlington,2019,407,13,Anthem Maxx,4,10,lambs,0,0,99
corn,Arlington,2019,113,13,Anthem Maxx,4,10,grass,1,5.4,99
corn,Arlington,2019,215,13,Anthem Maxx,4,10,grass,0,0,99
corn,Arlington,2019,303,13,Anthem Maxx,4,10,grass,0,0,99
corn,Arlington,2019,407,13,Anthem Maxx,4,10,grass,2,10.8,95
soybean,Arlington,2018,104,4,Canopy DF,2.25,15,common ragweed,1.5,12,88
soybean,Arlington,2018,215,4,Canopy DF,2.25,15,common ragweed,0.5,4,95
soybean,Arlington,2018,310,4,Canopy DF,2.25,15,common ragweed,1.5,12,30
soybean,Arlington,2018,403,4,Canopy DF,2.25,15,common ragweed,0.5,4,85
soybean,Arlington,2018,104,4,Canopy DF,2.25,15,lambs,0,0,99
soybean,Arlington,2018,215,4,Canopy DF,2.25,15,lambs,1,8,92
soybean,Arlington,2018,310,4,Canopy DF,2.25,15,lambs,0.5,4,85
soybean,Arlington,2018,403,4,Canopy DF,2.25,15,lambs,0,0,88
soybean,Arlington,2018,104,4,Canopy DF,2.25,15,velvetleaf,0,0,99
soybean,Arlington,2018,215,4,Canopy DF,2.25,15,velvetleaf,1,8,95
soybean,Arlington,2018,310,4,Canopy DF,2.25,15,velvetleaf,1,8,85
soybean,Arlington,2018,403,4,Canopy DF,2.25,15,velvetleaf,0.5,4,90
soybean,Arlington,2018,104,4,Canopy DF,2.25,15,grass,3,24,90
soybean,Arlington,2018,215,4,Canopy DF,2.25,15,grass,4,32,88
soybean,Arlington,2018,310,4,Canopy DF,2.25,15,grass,20,160,20
soybean,Arlington,2018,403,4,Canopy DF,2.25,15,grass,4,32,75
soybean,Arlington,2018,104,4,Canopy DF,2.25,15,smartweed,0,0,99
soybean,Arlington,2018,215,4,Canopy DF,2.25,15,smartweed,0,0,99
soybean,Arlington,2018,310,4,Canopy DF,2.25,15,smartweed,0,0,99
soybean,Arlington,2018,403,4,Canopy DF,2.25,15,smartweed,0,0,99
soybean,Arlington,2018,104,4,Canopy DF,2.25,15,eb nightshade,1,8,99
soybean,Arlington,2018,215,4,Canopy DF,2.25,15,eb nightshade,0,0,99
soybean,Arlington,2018,310,4,Canopy DF,2.25,15,eb nightshade,0,0,99
soybean,Arlington,2018,403,4,Canopy DF,2.25,15,eb nightshade,1.5,12,99
soybean,Arlington,2018,109,9,Verdict,5,15,common ragweed,1.5,12,80
soybean,Arlington,2018,202,9,Verdict,5,15,common ragweed,1,8,96
soybean,Arlington,2018,308,9,Verdict,5,15,common ragweed,1.5,12,90
soybean,Arlington,2018,412,9,Verdict,5,15,common ragweed,1,8,88
soybean,Arlington,2018,109,9,Verdict,5,15,lambs,1,8,90
soybean,Arlington,2018,202,9,Verdict,5,15,lambs,0.5,4,90
soybean,Arlington,2018,308,9,Verdict,5,15,lambs,0,0,98
soybean,Arlington,2018,412,9,Verdict,5,15,lambs,0,0,85
soybean,Arlington,2018,109,9,Verdict,5,15,velvetleaf,0.5,4,85
soybean,Arlington,2018,202,9,Verdict,5,15,velvetleaf,0,0,90
soybean,Arlington,2018,308,9,Verdict,5,15,velvetleaf,0,0,90
soybean,Arlington,2018,412,9,Verdict,5,15,velvetleaf,0,0,90
soybean,Arlington,2018,109,9,Verdict,5,15,grass,3.5,28,90
soybean,Arlington,2018,202,9,Verdict,5,15,grass,4,32,90
soybean,Arlington,2018,308,9,Verdict,5,15,grass,5,40,80
soybean,Arlington,2018,412,9,Verdict,5,15,grass,11.5,92,80
soybean,Arlington,2018,109,9,Verdict,5,15,smartweed,2,16,99
soybean,Arlington,2018,202,9,Verdict,5,15,smartweed,0,0,99
soybean,Arlington,2018,308,9,Verdict,5,15,smartweed,0,0,99
soybean,Arlington,2018,412,9,Verdict,5,15,smartweed,0,0,99
soybean,Arlington,2018,109,9,Verdict,5,15,eb nightshade,0,0,99
soybean,Arlington,2018,202,9,Verdict,5,15,eb nightshade,0,0,99
soybean,Arlington,2018,308,9,Verdict,5,15,eb nightshade,0,0,99
soybean,Arlington,2018,412,9,Verdict,5,15,eb nightshade,0,0,99
soybean,Arlington,2018,114,14,Fierce,4,15,common ragweed,0.5,4,99
soybean,Arlington,2018,207,14,Fierce,4,15,common ragweed,0,0,99
soybean,Arlington,2018,312,14,Fierce,4,15,common ragweed,0,0,99
soybean,Arlington,2018,401,14,Fierce,4,15,common ragweed,0,0,99
soybean,Arlington,2018,114,14,Fierce,4,15,lambs,0.5,4,98
soybean,Arlington,2018,207,14,Fierce,4,15,lambs,0,0,99
soybean,Arlington,2018,312,14,Fierce,4,15,lambs,0,0,99
soybean,Arlington,2018,401,14,Fierce,4,15,lambs,0,0,99
soybean,Arlington,2018,114,14,Fierce,4,15,velvetleaf,0,0,99
soybean,Arlington,2018,207,14,Fierce,4,15,velvetleaf,0.5,4,95
soybean,Arlington,2018,312,14,Fierce,4,15,velvetleaf,0,0,99
soybean,Arlington,2018,401,14,Fierce,4,15,velvetleaf,0,0,98
soybean,Arlington,2018,114,14,Fierce,4,15,grass,1.5,12,95
soybean,Arlington,2018,207,14,Fierce,4,15,grass,0.5,4,99
soybean,Arlington,2018,312,14,Fierce,4,15,grass,3,24,85
soybean,Arlington,2018,401,14,Fierce,4,15,grass,1.5,12,95
soybean,Arlington,2018,114,14,Fierce,4,15,smartweed,0,0,99
soybean,Arlington,2018,207,14,Fierce,4,15,smartweed,0,0,99
soybean,Arlington,2018,312,14,Fierce,4,15,smartweed,0,0,99
soybean,Arlington,2018,401,14,Fierce,4,15,smartweed,0,0,99
soybean,Arlington,2018,114,14,Fierce,4,15,eb nightshade,0,0,99
soybean,Arlington,2018,207,14,Fierce,4,15,eb nightshade,0,0,99
soybean,Arlington,2018,312,14,Fierce,4,15,eb nightshade,0,0,99
soybean,Arlington,2018,401,14,Fierce,4,15,eb nightshade,0,0,99
soybean,Janesville,2018,104,4,Canopy DF,2.25,15,giant ragweed,5,40,20
soybean,Janesville,2018,215,4,Canopy DF,2.25,15,giant ragweed,1,8,40
soybean,Janesville,2018,308,4,Canopy DF,2.25,15,giant ragweed,0.5,4,95
soybean,Janesville,2018,405,4,Canopy DF,2.25,15,giant ragweed,0,0,95
soybean,Janesville,2018,104,4,Canopy DF,2.25,15,lambs,0,0,99
soybean,Janesville,2018,215,4,Canopy DF,2.25,15,lambs,0,0,99
soybean,Janesville,2018,308,4,Canopy DF,2.25,15,lambs,0,0,99
soybean,Janesville,2018,405,4,Canopy DF,2.25,15,lambs,0,0,99
soybean,Janesville,2018,104,4,Canopy DF,2.25,15,velvetleaf,0,0,99
soybean,Janesville,2018,215,4,Canopy DF,2.25,15,velvetleaf,0,0,99
soybean,Janesville,2018,308,4,Canopy DF,2.25,15,velvetleaf,0,0,99
soybean,Janesville,2018,405,4,Canopy DF,2.25,15,velvetleaf,0,0,99
soybean,Janesville,2018,104,4,Canopy DF,2.25,15,grass,0,0,99
soybean,Janesville,2018,215,4,Canopy DF,2.25,15,grass,0.5,4,90
soybean,Janesville,2018,308,4,Canopy DF,2.25,15,grass,0,0,99
soybean,Janesville,2018,405,4,Canopy DF,2.25,15,grass,0,0,85
soybean,Janesville,2018,104,4,Canopy DF,2.25,15,pigweed,0,0,99
soybean,Janesville,2018,215,4,Canopy DF,2.25,15,pigweed,0,0,99
soybean,Janesville,2018,308,4,Canopy DF,2.25,15,pigweed,0,0,99
soybean,Janesville,2018,405,4,Canopy DF,2.25,15,pigweed,0,0,99
soybean,Janesville,2018,109,9,Verdict,5,15,giant ragweed,0.5,4,80
soybean,Janesville,2018,214,9,Verdict,5,15,giant ragweed,1.5,12,20
soybean,Janesville,2018,305,9,Verdict,5,15,giant ragweed,1.5,12,50
soybean,Janesville,2018,413,9,Verdict,5,15,giant ragweed,4,32,10
soybean,Janesville,2018,109,9,Verdict,5,15,lambs,0.5,4,90
soybean,Janesville,2018,214,9,Verdict,5,15,lambs,0,0,99
soybean,Janesville,2018,305,9,Verdict,5,15,lambs,0,0,99
soybean,Janesville,2018,413,9,Verdict,5,15,lambs,0.5,4,90
soybean,Janesville,2018,109,9,Verdict,5,15,velvetleaf,0,0,99
soybean,Janesville,2018,214,9,Verdict,5,15,velvetleaf,0,0,99
soybean,Janesville,2018,305,9,Verdict,5,15,velvetleaf,0,0,99
soybean,Janesville,2018,413,9,Verdict,5,15,velvetleaf,0,0,99
soybean,Janesville,2018,109,9,Verdict,5,15,grass,0,0,99
soybean,Janesville,2018,214,9,Verdict,5,15,grass,0.5,4,85
soybean,Janesville,2018,305,9,Verdict,5,15,grass,0,0,99
soybean,Janesville,2018,413,9,Verdict,5,15,grass,0.5,4,90
soybean,Janesville,2018,109,9,Verdict,5,15,pigweed,0,0,99
soybean,Janesville,2018,214,9,Verdict,5,15,pigweed,0,0,99
soybean,Janesville,2018,305,9,Verdict,5,15,pigweed,0,0,99
soybean,Janesville,2018,413,9,Verdict,5,15,pigweed,0,0,99
soybean,Janesville,2018,114,14,Fierce,4,15,giant ragweed,1,8,25
soybean,Janesville,2018,207,14,Fierce,4,15,giant ragweed,1.5,12,50
soybean,Janesville,2018,302,14,Fierce,4,15,giant ragweed,1.5,12,20
soybean,Janesville,2018,412,14,Fierce,4,15,giant ragweed,3,24,25
soybean,Janesville,2018,114,14,Fierce,4,15,lambs,0,0,99
soybean,Janesville,2018,207,14,Fierce,4,15,lambs,0,0,99
soybean,Janesville,2018,302,14,Fierce,4,15,lambs,0,0,99
soybean,Janesville,2018,412,14,Fierce,4,15,lambs,0,0,99
soybean,Janesville,2018,114,14,Fierce,4,15,velvetleaf,0,0,99
soybean,Janesville,2018,207,14,Fierce,4,15,velvetleaf,0,0,99
soybean,Janesville,2018,302,14,Fierce,4,15,velvetleaf,0,0,99
soybean,Janesville,2018,412,14,Fierce,4,15,velvetleaf,0,0,99
soybean,Janesville,2018,114,14,Fierce,4,15,grass,0,0,99
soybean,Janesville,2018,207,14,Fierce,4,15,grass,0,0,99
soybean,Janesville,2018,302,14,Fierce,4,15,grass,0,0,99
soybean,Janesville,2018,412,14,Fierce,4,15,grass,0,0,99
soybean,Janesville,2018,114,14,Fierce,4,15,pigweed,0,0,99
soybean,Janesville,2018,207,14,Fierce,4,15,pigweed,5,40,99
soybean,Janesville,2018,302,14,Fierce,4,15,pigweed,0,0,99
soybean,Janesville,2018,412,14,Fierce,4,15,pigweed,0,0,99
soybean,Arlington,2019,309,12,Fierce,4,5,common ragweed,0,0,92
soybean,Arlington,2019,104,4,Canopy DF,2.25,15,velvetleaf,0,0,99
soybean,Arlington,2019,104,4,Canopy DF,2.25,15,lambs,0,0,99
soybean,Arlington,2019,104,4,Canopy DF,2.25,15,grass,2,10.8,99
soybean,Arlington,2019,310,5,Canopy DF,2.25,17.5,common ragweed,1,5.4,93
soybean,Arlington,2019,207,4,Canopy DF,2.25,15,velvetleaf,0,0,98
soybean,Arlington,2019,207,4,Canopy DF,2.25,15,lambs,0,0,99
soybean,Arlington,2019,207,4,Canopy DF,2.25,15,grass,0,0,99
soybean,Arlington,2019,311,4,Canopy DF,2.25,15,common ragweed,1,5.4,90
soybean,Arlington,2019,311,4,Canopy DF,2.25,15,velvetleaf,1,5.4,96
soybean,Arlington,2019,311,4,Canopy DF,2.25,15,lambs,0,0,97
soybean,Arlington,2019,311,4,Canopy DF,2.25,15,grass,0,0,99
soybean,Arlington,2019,312,16,Check,0,0,common ragweed,7,37.7,78
soybean,Arlington,2019,408,4,Canopy DF,2.25,15,velvetleaf,0,0,98
soybean,Arlington,2019,408,4,Canopy DF,2.25,15,lambs,0,0,99
soybean,Arlington,2019,408,4,Canopy DF,2.25,15,grass,0,0,94
soybean,Arlington,2019,313,1,Canopy DF,2.25,2.5,common ragweed,1,5.4,95
soybean,Arlington,2019,109,9,Verdict,5,15,velvetleaf,0,0,96
soybean,Arlington,2019,109,9,Verdict,5,15,lambs,2,10.8,99
soybean,Arlington,2019,109,9,Verdict,5,15,grass,0,0,98
soybean,Arlington,2019,314,7,Verdict,5,5,common ragweed,1,5.4,95
soybean,Arlington,2019,206,9,Verdict,5,15,velvetleaf,0,0,97
soybean,Arlington,2019,206,9,Verdict,5,15,lambs,3,16.1,90
soybean,Arlington,2019,206,9,Verdict,5,15,grass,1,5.4,75
soybean,Arlington,2019,315,9,Verdict,5,15,common ragweed,2,10.8,82
soybean,Arlington,2019,315,9,Verdict,5,15,velvetleaf,1,5.4,80
soybean,Arlington,2019,315,9,Verdict,5,15,lambs,3,16.1,92
soybean,Arlington,2019,315,9,Verdict,5,15,grass,0,0,99
soybean,Arlington,2019,316,6,Verdict,5,2.5,common ragweed,3,16.1,82
soybean,Arlington,2019,403,9,Verdict,5,15,velvetleaf,1,5.4,94
soybean,Arlington,2019,403,9,Verdict,5,15,lambs,1,5.4,90
soybean,Arlington,2019,403,9,Verdict,5,15,grass,0,0,99
soybean,Arlington,2019,401,5,Canopy DF,2.25,17.5,common ragweed,0,0,99
soybean,Arlington,2019,114,14,Fierce,4,15,velvetleaf,0,0,99
soybean,Arlington,2019,114,14,Fierce,4,15,lambs,0,0,99
soybean,Arlington,2019,114,14,Fierce,4,15,grass,0,0,99
soybean,Arlington,2019,402,13,Fierce,4,10,common ragweed,1,5.4,94
soybean,Arlington,2019,216,14,Fierce,4,15,velvetleaf,0,0,99
soybean,Arlington,2019,216,14,Fierce,4,15,lambs,0,0,99
soybean,Arlington,2019,216,14,Fierce,4,15,grass,0,0,99
soybean,Arlington,2019,403,9,Verdict,5,15,common ragweed,2,10.8,93
soybean,Arlington,2019,306,14,Fierce,4,15,velvetleaf,0,0,99
soybean,Arlington,2019,306,14,Fierce,4,15,lambs,0,0,99
soybean,Arlington,2019,306,14,Fierce,4,15,grass,0,0,99
soybean,Arlington,2019,404,8,Verdict,5,10,common ragweed,2,10.8,86
soybean,Arlington,2019,413,14,Fierce,4,15,velvetleaf,0,0,99
soybean,Arlington,2019,413,14,Fierce,4,15,lambs,0,0,99
soybean,Arlington,2019,413,14,Fierce,4,15,grass,0,0,99
corn,Arlington,2018,104,4,Resicore,1.75,15,common ragweed,0,0,99
corn,Arlington,2018,210,4,Resicore,1.75,15,common ragweed,0,0,90
corn,Arlington,2018,306,4,Resicore,1.75,15,common ragweed,0,0,95
corn,Arlington,2018,414,4,Resicore,1.75,15,common ragweed,0.5,4,85
corn,Arlington,2018,104,4,Resicore,1.75,15,lambs,0,0,95
corn,Arlington,2018,210,4,Resicore,1.75,15,lambs,0,0,95
corn,Arlington,2018,306,4,Resicore,1.75,15,lambs,0,0,95
corn,Arlington,2018,414,4,Resicore,1.75,15,lambs,2.5,20,95
corn,Arlington,2018,104,4,Resicore,1.75,15,velvetleaf,1,8,85
corn,Arlington,2018,210,4,Resicore,1.75,15,velvetleaf,0,0,90
corn,Arlington,2018,306,4,Resicore,1.75,15,velvetleaf,0,0,90
corn,Arlington,2018,414,4,Resicore,1.75,15,velvetleaf,0.5,4,85
corn,Arlington,2018,104,4,Resicore,1.75,15,grass,5.5,44,80
corn,Arlington,2018,210,4,Resicore,1.75,15,grass,6.5,52,75
corn,Arlington,2018,306,4,Resicore,1.75,15,grass,8.5,68,70
corn,Arlington,2018,414,4,Resicore,1.75,15,grass,7,56,95
corn,Arlington,2018,109,9,Acuron Flexi,2.25,15,common ragweed,0,0,99
corn,Arlington,2018,214,9,Acuron Flexi,2.25,15,common ragweed,0.5,4,90
corn,Arlington,2018,308,9,Acuron Flexi,2.25,15,common ragweed,0,0,95
corn,Arlington,2018,403,9,Acuron Flexi,2.25,15,common ragweed,0,0,95
corn,Arlington,2018,109,9,Acuron Flexi,2.25,15,lambs,0,0,95
corn,Arlington,2018,214,9,Acuron Flexi,2.25,15,lambs,0,0,95
corn,Arlington,2018,308,9,Acuron Flexi,2.25,15,lambs,0,0,95
corn,Arlington,2018,403,9,Acuron Flexi,2.25,15,lambs,0,0,95
corn,Arlington,2018,109,9,Acuron Flexi,2.25,15,velvetleaf,0,0,95
corn,Arlington,2018,214,9,Acuron Flexi,2.25,15,velvetleaf,0,0,95
corn,Arlington,2018,308,9,Acuron Flexi,2.25,15,velvetleaf,0,0,95
corn,Arlington,2018,403,9,Acuron Flexi,2.25,15,velvetleaf,0,0,95
corn,Arlington,2018,109,9,Acuron Flexi,2.25,15,grass,6.5,52,80
corn,Arlington,2018,214,9,Acuron Flexi,2.25,15,grass,2,16,80
corn,Arlington,2018,308,9,Acuron Flexi,2.25,15,grass,6.5,52,75
corn,Arlington,2018,403,9,Acuron Flexi,2.25,15,grass,2,16,95
corn,Arlington,2018,114,14,Anthem Maxx,4,15,common ragweed,0,0,20
corn,Arlington,2018,203,14,Anthem Maxx,4,15,common ragweed,0,0,20
corn,Arlington,2018,309,14,Anthem Maxx,4,15,common ragweed,1.5,12,20
corn,Arlington,2018,415,14,Anthem Maxx,4,15,common ragweed,0,0,20
corn,Arlington,2018,114,14,Anthem Maxx,4,15,lambs,2.5,20,20
corn,Arlington,2018,203,14,Anthem Maxx,4,15,lambs,4.5,36,20
corn,Arlington,2018,309,14,Anthem Maxx,4,15,lambs,2.5,20,30
corn,Arlington,2018,415,14,Anthem Maxx,4,15,lambs,3,24,20
corn,Arlington,2018,114,14,Anthem Maxx,4,15,velvetleaf,0,0,20
corn,Arlington,2018,203,14,Anthem Maxx,4,15,velvetleaf,0,0,20
corn,Arlington,2018,309,14,Anthem Maxx,4,15,velvetleaf,0,0,30
corn,Arlington,2018,415,14,Anthem Maxx,4,15,velvetleaf,1.5,12,20
corn,Arlington,2018,114,14,Anthem Maxx,4,15,grass,5,40,20
corn,Arlington,2018,203,14,Anthem Maxx,4,15,grass,2.5,20,30
corn,Arlington,2018,309,14,Anthem Maxx,4,15,grass,2,16,50
corn,Arlington,2018,415,14,Anthem Maxx,4,15,grass,5.5,44,20
corn,Janesville,2018,104,4,Resicore,1.75,15,giant ragweed,0,0,95
corn,Janesville,2018,211,4,Resicore,1.75,15,giant ragweed,1,8,85
corn,Janesville,2018,306,4,Resicore,1.75,15,giant ragweed,0,0,99
corn,Janesville,2018,413,4,Resicore,1.75,15,giant ragweed,0.5,4,88
corn,Janesville,2018,104,4,Resicore,1.75,15,lambs,0,0,99
corn,Janesville,2018,211,4,Resicore,1.75,15,lambs,0,0,99
corn,Janesville,2018,306,4,Resicore,1.75,15,lambs,0,0,99
corn,Janesville,2018,413,4,Resicore,1.75,15,lambs,0,0,99
corn,Janesville,2018,104,4,Resicore,1.75,15,velvetleaf,0,0,99
corn,Janesville,2018,211,4,Resicore,1.75,15,velvetleaf,0,0,99
corn,Janesville,2018,306,4,Resicore,1.75,15,velvetleaf,0,0,99
corn,Janesville,2018,413,4,Resicore,1.75,15,velvetleaf,0,0,99
corn,Janesville,2018,104,4,Resicore,1.75,15,grass,0,0,97
corn,Janesville,2018,211,4,Resicore,1.75,15,grass,0,0,98
corn,Janesville,2018,306,4,Resicore,1.75,15,grass,0,0,98
corn,Janesville,2018,413,4,Resicore,1.75,15,grass,0,0,97
corn,Janesville,2018,104,4,Resicore,1.75,15,pigweed,0,0,99
corn,Janesville,2018,211,4,Resicore,1.75,15,pigweed,0,0,99
corn,Janesville,2018,306,4,Resicore,1.75,15,pigweed,0,0,99
corn,Janesville,2018,413,4,Resicore,1.75,15,pigweed,0,0,99
corn,Janesville,2018,109,9,Acuron Flexi,2.25,15,giant ragweed,0,0,99
corn,Janesville,2018,205,9,Acuron Flexi,2.25,15,giant ragweed,0,0,99
corn,Janesville,2018,311,9,Acuron Flexi,2.25,15,giant ragweed,0,0,99
corn,Janesville,2018,402,9,Acuron Flexi,2.25,15,giant ragweed,2,16,90
corn,Janesville,2018,109,9,Acuron Flexi,2.25,15,lambs,0,0,99
corn,Janesville,2018,205,9,Acuron Flexi,2.25,15,lambs,0,0,99
corn,Janesville,2018,311,9,Acuron Flexi,2.25,15,lambs,0,0,99
corn,Janesville,2018,402,9,Acuron Flexi,2.25,15,lambs,0,0,99
corn,Janesville,2018,109,9,Acuron Flexi,2.25,15,velvetleaf,0,0,99
corn,Janesville,2018,205,9,Acuron Flexi,2.25,15,velvetleaf,0,0,99
corn,Janesville,2018,311,9,Acuron Flexi,2.25,15,velvetleaf,0,0,99
corn,Janesville,2018,402,9,Acuron Flexi,2.25,15,velvetleaf,0,0,99
corn,Janesville,2018,109,9,Acuron Flexi,2.25,15,grass,0,0,99
corn,Janesville,2018,205,9,Acuron Flexi,2.25,15,grass,0,0,99
corn,Janesville,2018,311,9,Acuron Flexi,2.25,15,grass,0,0,99
corn,Janesville,2018,402,9,Acuron Flexi,2.25,15,grass,0,0,99
corn,Janesville,2018,109,9,Acuron Flexi,2.25,15,pigweed,0,0,99
corn,Janesville,2018,205,9,Acuron Flexi,2.25,15,pigweed,0,0,99
corn,Janesville,2018,311,9,Acuron Flexi,2.25,15,pigweed,0,0,99
corn,Janesville,2018,402,9,Acuron Flexi,2.25,15,pigweed,0,0,99
corn,Janesville,2018,114,14,Anthem Maxx,4,15,giant ragweed,1.5,12,80
corn,Janesville,2018,207,14,Anthem Maxx,4,15,giant ragweed,0,0,90
corn,Janesville,2018,302,14,Anthem Maxx,4,15,giant ragweed,2,16,70
corn,Janesville,2018,411,14,Anthem Maxx,4,15,giant ragweed,0.5,4,85
corn,Janesville,2018,114,14,Anthem Maxx,4,15,lambs,0.5,4,90
corn,Janesville,2018,207,14,Anthem Maxx,4,15,lambs,1.5,12,90
corn,Janesville,2018,302,14,Anthem Maxx,4,15,lambs,0.5,4,90
corn,Janesville,2018,411,14,Anthem Maxx,4,15,lambs,1,8,90
corn,Janesville,2018,114,14,Anthem Maxx,4,15,velvetleaf,0,0,99
corn,Janesville,2018,207,14,Anthem Maxx,4,15,velvetleaf,0,0,99
corn,Janesville,2018,302,14,Anthem Maxx,4,15,velvetleaf,0,0,99
corn,Janesville,2018,411,14,Anthem Maxx,4,15,velvetleaf,0,0,99
corn,Janesville,2018,114,14,Anthem Maxx,4,15,grass,0,0,99
corn,Janesville,2018,207,14,Anthem Maxx,4,15,grass,0,0,99
corn,Janesville,2018,302,14,Anthem Maxx,4,15,grass,0,0,99
corn,Janesville,2018,411,14,Anthem Maxx,4,15,grass,0,0,99
corn,Janesville,2018,114,14,Anthem Maxx,4,15,pigweed,0,0,99
corn,Janesville,2018,207,14,Anthem Maxx,4,15,pigweed,0,0,99
corn,Janesville,2018,302,14,Anthem Maxx,4,15,pigweed,0,0,99
corn,Janesville,2018,411,14,Anthem Maxx,4,15,pigweed,0,0,99
corn,Arlington,2019,116,16,Check,0,0,common ragweed,0,0,99
corn,Arlington,2019,204,16,Check,0,0,common ragweed,0,0,99
corn,Arlington,2019,312,16,Check,0,0,common ragweed,0,0,99
corn,Arlington,2019,408,16,Check,0,0,common ragweed,0,0,99
corn,Arlington,2019,104,4,Resicore,1.75,15,velvetleaf,0,0,99
corn,Arlington,2019,210,4,Resicore,1.75,15,velvetleaf,0,0,99
corn,Arlington,2019,302,4,Resicore,1.75,15,velvetleaf,0,0,99
corn,Arlington,2019,413,4,Resicore,1.75,15,velvetleaf,0,0,99
corn,Arlington,2019,104,4,Resicore,1.75,15,lambs,0,0,99
corn,Arlington,2019,210,4,Resicore,1.75,15,lambs,0,0,99
corn,Arlington,2019,302,4,Resicore,1.75,15,lambs,0,0,99
corn,Arlington,2019,413,4,Resicore,1.75,15,lambs,0,0,99
corn,Arlington,2019,104,4,Resicore,1.75,15,grass,0,0,99
corn,Arlington,2019,210,4,Resicore,1.75,15,grass,0,0,99
corn,Arlington,2019,302,4,Resicore,1.75,15,grass,0,0,99
corn,Arlington,2019,413,4,Resicore,1.75,15,grass,1,5.4,99
corn,Arlington,2019,101,1,Resicore,1.75,2.5,common ragweed,0,0,99
corn,Arlington,2019,212,1,Resicore,1.75,2.5,common ragweed,0,0,99
corn,Arlington,2019,304,1,Resicore,1.75,2.5,common ragweed,0,0,99
corn,Arlington,2019,409,1,Resicore,1.75,2.5,common ragweed,0,0,99
corn,Arlington,2019,109,9,Acuron Flexi,2.25,15,velvetleaf,0,0,99
corn,Arlington,2019,214,9,Acuron Flexi,2.25,15,velvetleaf,0,0,99
corn,Arlington,2019,307,9,Acuron Flexi,2.25,15,velvetleaf,0,0,99
corn,Arlington,2019,415,9,Acuron Flexi,2.25,15,velvetleaf,0,0,99
corn,Arlington,2019,109,9,Acuron Flexi,2.25,15,lambs,0,0,99
